Time_index,Time,Strain,Temperature
20090720160000,2009-07-20 16:00:00,,
20090720200000,2009-07-20 20:00:00,,
20090721000000,2009-07-21 00:00:00,,
20090721040000,2009-07-21 04:00:00,,
20090721080000,2009-07-21 08:00:00,,
20090721120000,2009-07-21 12:00:00,,
20090721160000,2009-07-21 16:00:00,,
20090721200000,2009-07-21 20:00:00,,
20090722000000,2009-07-22 00:00:00,,
20090722040000,2009-07-22 04:00:00,,
20090722080000,2009-07-22 08:00:00,,
20090722120000,2009-07-22 12:00:00,,
20090722160000,2009-07-22 16:00:00,,
20090722200000,2009-07-22 20:00:00,,
20090723000000,2009-07-23 00:00:00,,
20090723040000,2009-07-23 04:00:00,,
20090723080000,2009-07-23 08:00:00,,
20090723120000,2009-07-23 12:00:00,,
20090723160000,2009-07-23 16:00:00,,
20090723200000,2009-07-23 20:00:00,,
20090724000000,2009-07-24 00:00:00,,
20090724040000,2009-07-24 04:00:00,,
20090724080000,2009-07-24 08:00:00,,
20090724120000,2009-07-24 12:00:00,,
20090724160000,2009-07-24 16:00:00,,
20090724200000,2009-07-24 20:00:00,,
20090725000000,2009-07-25 00:00:00,,
20090725040000,2009-07-25 04:00:00,,
20090725080000,2009-07-25 08:00:00,,
20090725120000,2009-07-25 12:00:00,,
20090725160000,2009-07-25 16:00:00,,
20090725200000,2009-07-25 20:00:00,,
20090726000000,2009-07-26 00:00:00,,
20090726040000,2009-07-26 04:00:00,,
20090726080000,2009-07-26 08:00:00,,
20090726120000,2009-07-26 12:00:00,,
20090726160000,2009-07-26 16:00:00,,
20090726200000,2009-07-26 20:00:00,,
20090727000000,2009-07-27 00:00:00,,
20090727040000,2009-07-27 04:00:00,,
20090727080000,2009-07-27 08:00:00,,
20090727120000,2009-07-27 12:00:00,,
20090727160000,2009-07-27 16:00:00,,
20090727200000,2009-07-27 20:00:00,,
20090728000000,2009-07-28 00:00:00,,
20090728040000,2009-07-28 04:00:00,,
20090728080000,2009-07-28 08:00:00,,
20090728120000,2009-07-28 12:00:00,,
20090728160000,2009-07-28 16:00:00,,
20090728200000,2009-07-28 20:00:00,,
20090729000000,2009-07-29 00:00:00,,
20090729040000,2009-07-29 04:00:00,,
20090729080000,2009-07-29 08:00:00,,
20090729120000,2009-07-29 12:00:00,,
20090729160000,2009-07-29 16:00:00,,
20090729200000,2009-07-29 20:00:00,,
20090730000000,2009-07-30 00:00:00,,
20090730040000,2009-07-30 04:00:00,,
20090730080000,2009-07-30 08:00:00,,
20090730120000,2009-07-30 12:00:00,,
20090730160000,2009-07-30 16:00:00,,
20090730200000,2009-07-30 20:00:00,,
20090731000000,2009-07-31 00:00:00,,
20090731040000,2009-07-31 04:00:00,,
20090731080000,2009-07-31 08:00:00,,
20090731120000,2009-07-31 12:00:00,,
20090731160000,2009-07-31 16:00:00,,
20090731200000,2009-07-31 20:00:00,,
20090801000000,2009-08-01 00:00:00,,
20090801040000,2009-08-01 04:00:00,,
20090801080000,2009-08-01 08:00:00,,
20090801120000,2009-08-01 12:00:00,,
20090801160000,2009-08-01 16:00:00,,
20090801200000,2009-08-01 20:00:00,,
20090802000000,2009-08-02 00:00:00,,
20090802040000,2009-08-02 04:00:00,,
20090802080000,2009-08-02 08:00:00,,
20090802120000,2009-08-02 12:00:00,,
20090802160000,2009-08-02 16:00:00,,
20090802200000,2009-08-02 20:00:00,,
20090803000000,2009-08-03 00:00:00,,
20090803040000,2009-08-03 04:00:00,,
20090803080000,2009-08-03 08:00:00,,
20090803120000,2009-08-03 12:00:00,,
20090803160000,2009-08-03 16:00:00,,
20090803200000,2009-08-03 20:00:00,,
20090804000000,2009-08-04 00:00:00,,
20090804040000,2009-08-04 04:00:00,,
20090804080000,2009-08-04 08:00:00,,
20090804120000,2009-08-04 12:00:00,,
20090804160000,2009-08-04 16:00:00,,
20090804200000,2009-08-04 20:00:00,,
20090805000000,2009-08-05 00:00:00,,
20090805040000,2009-08-05 04:00:00,,
20090805080000,2009-08-05 08:00:00,,
20090805120000,2009-08-05 12:00:00,,
20090805160000,2009-08-05 16:00:00,,
20090805200000,2009-08-05 20:00:00,,
20090806000000,2009-08-06 00:00:00,,
20090806040000,2009-08-06 04:00:00,,
20090806080000,2009-08-06 08:00:00,,
20090806120000,2009-08-06 12:00:00,,
20090806160000,2009-08-06 16:00:00,,
20090806200000,2009-08-06 20:00:00,,
20090807000000,2009-08-07 00:00:00,,
20090807040000,2009-08-07 04:00:00,,
20090807080000,2009-08-07 08:00:00,,
20090807120000,2009-08-07 12:00:00,,
20090807160000,2009-08-07 16:00:00,,
20090807200000,2009-08-07 20:00:00,,
20090808000000,2009-08-08 00:00:00,,
20090808040000,2009-08-08 04:00:00,,
20090808080000,2009-08-08 08:00:00,,
20090808120000,2009-08-08 12:00:00,,
20090808160000,2009-08-08 16:00:00,,
20090808200000,2009-08-08 20:00:00,,
20090809000000,2009-08-09 00:00:00,,
20090809040000,2009-08-09 04:00:00,,
20090809080000,2009-08-09 08:00:00,,
20090809120000,2009-08-09 12:00:00,,
20090809160000,2009-08-09 16:00:00,,
20090809200000,2009-08-09 20:00:00,,
20090810000000,2009-08-10 00:00:00,,
20090810040000,2009-08-10 04:00:00,,
20090810080000,2009-08-10 08:00:00,,
20090810120000,2009-08-10 12:00:00,,
20090810160000,2009-08-10 16:00:00,,
20090810200000,2009-08-10 20:00:00,,
20090811000000,2009-08-11 00:00:00,,
20090811040000,2009-08-11 04:00:00,,
20090811080000,2009-08-11 08:00:00,,
20090811120000,2009-08-11 12:00:00,,
20090811160000,2009-08-11 16:00:00,,
20090811200000,2009-08-11 20:00:00,,
20090812000000,2009-08-12 00:00:00,,
20090812040000,2009-08-12 04:00:00,,
20090812080000,2009-08-12 08:00:00,,
20090812120000,2009-08-12 12:00:00,,
20090812160000,2009-08-12 16:00:00,,
20090812200000,2009-08-12 20:00:00,,
20090813000000,2009-08-13 00:00:00,,
20090813040000,2009-08-13 04:00:00,,
20090813080000,2009-08-13 08:00:00,,
20090813120000,2009-08-13 12:00:00,,
20090813160000,2009-08-13 16:00:00,,
20090813200000,2009-08-13 20:00:00,,
20090814000000,2009-08-14 00:00:00,,
20090814040000,2009-08-14 04:00:00,,
20090814080000,2009-08-14 08:00:00,,
20090814120000,2009-08-14 12:00:00,,
20090814160000,2009-08-14 16:00:00,,
20090814200000,2009-08-14 20:00:00,,
20090815000000,2009-08-15 00:00:00,,
20090815040000,2009-08-15 04:00:00,,
20090815080000,2009-08-15 08:00:00,,
20090815120000,2009-08-15 12:00:00,,
20090815160000,2009-08-15 16:00:00,,
20090815200000,2009-08-15 20:00:00,,
20090816000000,2009-08-16 00:00:00,,
20090816040000,2009-08-16 04:00:00,,
20090816080000,2009-08-16 08:00:00,,
20090816120000,2009-08-16 12:00:00,,
20090816160000,2009-08-16 16:00:00,,
20090816200000,2009-08-16 20:00:00,,
20090817000000,2009-08-17 00:00:00,,
20090817040000,2009-08-17 04:00:00,,
20090817080000,2009-08-17 08:00:00,,
20090817120000,2009-08-17 12:00:00,,
20090817160000,2009-08-17 16:00:00,,
20090817200000,2009-08-17 20:00:00,,
20090818000000,2009-08-18 00:00:00,,
20090818040000,2009-08-18 04:00:00,,
20090818080000,2009-08-18 08:00:00,,
20090818120000,2009-08-18 12:00:00,,
20090818160000,2009-08-18 16:00:00,,
20090818200000,2009-08-18 20:00:00,,
20090819000000,2009-08-19 00:00:00,,
20090819040000,2009-08-19 04:00:00,,
20090819080000,2009-08-19 08:00:00,,
20090819120000,2009-08-19 12:00:00,,
20090819160000,2009-08-19 16:00:00,,
20090819200000,2009-08-19 20:00:00,,
20090820000000,2009-08-20 00:00:00,,
20090820040000,2009-08-20 04:00:00,,
20090820080000,2009-08-20 08:00:00,,
20090820120000,2009-08-20 12:00:00,,
20090820160000,2009-08-20 16:00:00,,
20090820200000,2009-08-20 20:00:00,,
20090821000000,2009-08-21 00:00:00,,
20090821040000,2009-08-21 04:00:00,,
20090821080000,2009-08-21 08:00:00,,
20090821120000,2009-08-21 12:00:00,,
20090821160000,2009-08-21 16:00:00,,
20090821200000,2009-08-21 20:00:00,,
20090822000000,2009-08-22 00:00:00,,
20090822040000,2009-08-22 04:00:00,,
20090822080000,2009-08-22 08:00:00,,
20090822120000,2009-08-22 12:00:00,,
20090822160000,2009-08-22 16:00:00,,
20090822200000,2009-08-22 20:00:00,,
20090823000000,2009-08-23 00:00:00,,
20090823040000,2009-08-23 04:00:00,,
20090823080000,2009-08-23 08:00:00,,
20090823120000,2009-08-23 12:00:00,,
20090823160000,2009-08-23 16:00:00,,
20090823200000,2009-08-23 20:00:00,,
20090824000000,2009-08-24 00:00:00,,
20090824040000,2009-08-24 04:00:00,,
20090824080000,2009-08-24 08:00:00,,
20090824120000,2009-08-24 12:00:00,,
20090824160000,2009-08-24 16:00:00,,
20090824200000,2009-08-24 20:00:00,,
20090825000000,2009-08-25 00:00:00,,
20090825040000,2009-08-25 04:00:00,,
20090825080000,2009-08-25 08:00:00,,
20090825120000,2009-08-25 12:00:00,,
20090825160000,2009-08-25 16:00:00,,
20090825200000,2009-08-25 20:00:00,,
20090826000000,2009-08-26 00:00:00,,
20090826040000,2009-08-26 04:00:00,,
20090826080000,2009-08-26 08:00:00,,
20090826120000,2009-08-26 12:00:00,,
20090826160000,2009-08-26 16:00:00,,
20090826200000,2009-08-26 20:00:00,,
20090827000000,2009-08-27 00:00:00,,
20090827040000,2009-08-27 04:00:00,,
20090827080000,2009-08-27 08:00:00,,
20090827120000,2009-08-27 12:00:00,,
20090827160000,2009-08-27 16:00:00,,
20090827200000,2009-08-27 20:00:00,,
20090828000000,2009-08-28 00:00:00,,
20090828040000,2009-08-28 04:00:00,,
20090828080000,2009-08-28 08:00:00,,
20090828120000,2009-08-28 12:00:00,,
20090828160000,2009-08-28 16:00:00,,
20090828200000,2009-08-28 20:00:00,,
20090829000000,2009-08-29 00:00:00,,
20090829040000,2009-08-29 04:00:00,,
20090829080000,2009-08-29 08:00:00,,
20090829120000,2009-08-29 12:00:00,,
20090829160000,2009-08-29 16:00:00,,
20090829200000,2009-08-29 20:00:00,,
20090830000000,2009-08-30 00:00:00,,
20090830040000,2009-08-30 04:00:00,,
20090830080000,2009-08-30 08:00:00,,
20090830120000,2009-08-30 12:00:00,,
20090830160000,2009-08-30 16:00:00,,
20090830200000,2009-08-30 20:00:00,,
20090831000000,2009-08-31 00:00:00,,
20090831040000,2009-08-31 04:00:00,,
20090831080000,2009-08-31 08:00:00,,
20090831120000,2009-08-31 12:00:00,,
20090831160000,2009-08-31 16:00:00,,
20090831200000,2009-08-31 20:00:00,,
20090901000000,2009-09-01 00:00:00,,
20090901040000,2009-09-01 04:00:00,,
20090901080000,2009-09-01 08:00:00,,
20090901120000,2009-09-01 12:00:00,,
20090901160000,2009-09-01 16:00:00,,
20090901200000,2009-09-01 20:00:00,,
20090902000000,2009-09-02 00:00:00,,
20090902040000,2009-09-02 04:00:00,,
20090902080000,2009-09-02 08:00:00,,
20090902120000,2009-09-02 12:00:00,,
20090902160000,2009-09-02 16:00:00,,
20090902200000,2009-09-02 20:00:00,,
20090903000000,2009-09-03 00:00:00,,
20090903040000,2009-09-03 04:00:00,,
20090903080000,2009-09-03 08:00:00,,
20090903120000,2009-09-03 12:00:00,,
20090903160000,2009-09-03 16:00:00,,
20090903200000,2009-09-03 20:00:00,,
20090904000000,2009-09-04 00:00:00,,
20090904040000,2009-09-04 04:00:00,,
20090904080000,2009-09-04 08:00:00,,
20090904120000,2009-09-04 12:00:00,,
20090904160000,2009-09-04 16:00:00,,
20090904200000,2009-09-04 20:00:00,,
20090905000000,2009-09-05 00:00:00,,
20090905040000,2009-09-05 04:00:00,,
20090905080000,2009-09-05 08:00:00,,
20090905120000,2009-09-05 12:00:00,,
20090905160000,2009-09-05 16:00:00,,
20090905200000,2009-09-05 20:00:00,,
20090906000000,2009-09-06 00:00:00,,
20090906040000,2009-09-06 04:00:00,,
20090906080000,2009-09-06 08:00:00,,
20090906120000,2009-09-06 12:00:00,,
20090906160000,2009-09-06 16:00:00,,
20090906200000,2009-09-06 20:00:00,,
20090907000000,2009-09-07 00:00:00,,
20090907040000,2009-09-07 04:00:00,,
20090907080000,2009-09-07 08:00:00,,
20090907120000,2009-09-07 12:00:00,,
20090907160000,2009-09-07 16:00:00,,
20090907200000,2009-09-07 20:00:00,,
20090908000000,2009-09-08 00:00:00,,
20090908040000,2009-09-08 04:00:00,,
20090908080000,2009-09-08 08:00:00,,
20090908120000,2009-09-08 12:00:00,,
20090908160000,2009-09-08 16:00:00,,
20090908200000,2009-09-08 20:00:00,,
20090909000000,2009-09-09 00:00:00,,
20090909040000,2009-09-09 04:00:00,,
20090909080000,2009-09-09 08:00:00,,
20090909120000,2009-09-09 12:00:00,,
20090909160000,2009-09-09 16:00:00,,
20090909200000,2009-09-09 20:00:00,,
20090910000000,2009-09-10 00:00:00,,
20090910040000,2009-09-10 04:00:00,,
20090910080000,2009-09-10 08:00:00,,
20090910120000,2009-09-10 12:00:00,,
20090910160000,2009-09-10 16:00:00,,
20090910200000,2009-09-10 20:00:00,,
20090911000000,2009-09-11 00:00:00,,
20090911040000,2009-09-11 04:00:00,,
20090911080000,2009-09-11 08:00:00,,
20090911120000,2009-09-11 12:00:00,,
20090911160000,2009-09-11 16:00:00,,
20090911200000,2009-09-11 20:00:00,,
20090912000000,2009-09-12 00:00:00,,
20090912040000,2009-09-12 04:00:00,,
20090912080000,2009-09-12 08:00:00,,
20090912120000,2009-09-12 12:00:00,,
20090912160000,2009-09-12 16:00:00,,
20090912200000,2009-09-12 20:00:00,,
20090913000000,2009-09-13 00:00:00,,
20090913040000,2009-09-13 04:00:00,,
20090913080000,2009-09-13 08:00:00,,
20090913120000,2009-09-13 12:00:00,,
20090913160000,2009-09-13 16:00:00,,
20090913200000,2009-09-13 20:00:00,,
20090914000000,2009-09-14 00:00:00,,
20090914040000,2009-09-14 04:00:00,,
20090914080000,2009-09-14 08:00:00,,
20090914120000,2009-09-14 12:00:00,,
20090914160000,2009-09-14 16:00:00,,
20090914200000,2009-09-14 20:00:00,,
20090915000000,2009-09-15 00:00:00,,
20090915040000,2009-09-15 04:00:00,,
20090915080000,2009-09-15 08:00:00,,
20090915120000,2009-09-15 12:00:00,,
20090915160000,2009-09-15 16:00:00,,
20090915200000,2009-09-15 20:00:00,,
20090916000000,2009-09-16 00:00:00,,
20090916040000,2009-09-16 04:00:00,,
20090916080000,2009-09-16 08:00:00,,
20090916120000,2009-09-16 12:00:00,,
20090916160000,2009-09-16 16:00:00,,
20090916200000,2009-09-16 20:00:00,,
20090917000000,2009-09-17 00:00:00,,
20090917040000,2009-09-17 04:00:00,,
20090917080000,2009-09-17 08:00:00,,
20090917120000,2009-09-17 12:00:00,,
20090917160000,2009-09-17 16:00:00,,
20090917200000,2009-09-17 20:00:00,,
20090918000000,2009-09-18 00:00:00,,
20090918040000,2009-09-18 04:00:00,,
20090918080000,2009-09-18 08:00:00,,
20090918120000,2009-09-18 12:00:00,,
20090918160000,2009-09-18 16:00:00,,
20090918200000,2009-09-18 20:00:00,,
20090919000000,2009-09-19 00:00:00,,
20090919040000,2009-09-19 04:00:00,,
20090919080000,2009-09-19 08:00:00,,
20090919120000,2009-09-19 12:00:00,,
20090919160000,2009-09-19 16:00:00,,
20090919200000,2009-09-19 20:00:00,,
20090920000000,2009-09-20 00:00:00,,
20090920040000,2009-09-20 04:00:00,,
20090920080000,2009-09-20 08:00:00,,
20090920120000,2009-09-20 12:00:00,,
20090920160000,2009-09-20 16:00:00,,
20090920200000,2009-09-20 20:00:00,,
20090921000000,2009-09-21 00:00:00,,
20090921040000,2009-09-21 04:00:00,,
20090921080000,2009-09-21 08:00:00,,
20090921120000,2009-09-21 12:00:00,,
20090921160000,2009-09-21 16:00:00,,
20090921200000,2009-09-21 20:00:00,,
20090922000000,2009-09-22 00:00:00,,
20090922040000,2009-09-22 04:00:00,,
20090922080000,2009-09-22 08:00:00,,
20090922120000,2009-09-22 12:00:00,,
20090922160000,2009-09-22 16:00:00,,
20090922200000,2009-09-22 20:00:00,,
20090923000000,2009-09-23 00:00:00,,
20090923040000,2009-09-23 04:00:00,,
20090923080000,2009-09-23 08:00:00,,
20090923120000,2009-09-23 12:00:00,,
20090923160000,2009-09-23 16:00:00,,
